queue,folder,url,id,type,pageUpdated
industries,industries,https://www.oracle.com/industries/retail/zoom-zone/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RH03v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC77,a11y-ready,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC77,a11y-ready,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC66v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC64v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/travel-transportation/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RH03v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC77v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC66,a11y-true,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/travel-transportation/hcm/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC62v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC77,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC11v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC77,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC66v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/advanced-metering/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/capital-asset-lifecycle-management/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/cloud/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,U03v6,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC44,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC51,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,CC02v3,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC56v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC49v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC57,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC57,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC57,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-edge-conference/,RC54,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/customer-experience/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/customer-service/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC11v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/erp/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RH03v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC59v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC62v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC59v5,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC56,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC61,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/erp/agile/,RC24v1,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/field-service/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RH03v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/hcm/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RH03v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/network-management-system/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,U03v6,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC23v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC25,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC58,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/decarb-report/,RC57,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/opower-energy-efficiency/what-is-opower/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC77v1,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC39v4,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,U03v6,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC23v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC78,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC25,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/ot-integration/what-is-iccp/,RC24,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC64,a11y-ready,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/advanced-distribution-management-system/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/agent-service/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/analytics-solutions/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/billing-cloud-service/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/customer-information-system/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/derms/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/digital-self-service/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/market-settlements-management/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC30,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/marketing/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/meter-data-management/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-demand-flexibility/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-electrification/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RH03v3,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC30v1,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC64,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC36v3,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC29,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC68,a11y-unknown,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-energy/,RC31,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-engagement/,CT12,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-engagement/,RH03,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-engagement/,RC11,a11y-true,false
industries,industries,https://www.oracle.com/industries/utilities/products/opower-engagement/,RC30v1,a11y-unknown,false
